listing_id,Agent,sold_price,street_number,street_name,suburb,postcode,state,Municipality,Lister,property_type,bedrooms,NumberBathrooms,bathrooms,toilets,buildingsize,landsize,garages,carports,AirConditioning,AlarmSystem,TennisCourt,sold_date,year_built,longitude,latitude
128368106,QDISPM,610000,38,Tarcoola Crescent,Sanctuary Lakes,3030,Vic,,,Residential,4,0,2,0.0,19.37503875,421.0,2.0,0.0,0,0,0,2018-05-15,,144.76673200000002,-37.906366
128370618,XOHEQX,875000,8,Furness Court,Berwick,3806,Vic,,,Residential,4,0,2,0.0,2.36806029,859.0,2.0,0.0,0,0,0,2018-05-15,,145.347451,-38.039738
128373514,FCFQWK,549900,2128,Wavell Parade ,Plumpton,3335,Vic,City of Melton ,,Residential,3,0,2,3.0,17.76798692,256.0,2.0,,0,0,0,2018-05-16,,144.6612274,-37.6831313
128376726,IYNDKN,429900,Lot 2,Linfield Parade,Wollert,3750,Vic,City of Whittlesea,,Residential,2,0,1,2.0,13.13197071,135.0,1.0,,0,0,0,2018-05-16,,145.025325,-37.612764
128377502,ABGXLZ,619000,17,Bombala Crescent,Craigieburn,3064,Vic,,,Residential,4,0,2,2.0,24.97227217,392.0,2.0,0.0,0,0,0,2018-05-16,,144.900127,-37.569189
128378406,PVYRQD,800000,14/1,The Cove ,Safety Beach,3936,Vic,,,Residential,3,0,2,3.0,3.01389492,157.5,2.0,0.0,0,0,0,2018-05-16,,145.008974,-38.304968
128378946,OQLHMN,490000,20,Ningaloo Street,Tarneit,3029,Vic,,,Residential,3,0,2,,12.59377519,320.0,,2.0,0,0,0,2018-05-16,,144.657398,-37.835846000000004
128379190,MGZNSH,500000,43,Hawkstone Road,Manor Lakes,3024,Vic,,,Residential,4,0,2,,24.97227217,448.0,2.0,,0,0,0,2018-05-16,,144.599053,-37.863108000000004
128380390,BPSRPR,600000,78,Victorking Drive,Point Cook,3030,Vic,,,Residential,4,0,2,0.0,22.64403834,400.0,2.0,0.0,0,0,0,2018-05-16,,144.733655,-37.905539000000005
128381846,XBROLI,780000,10,Janesdell Avenue,Ferny Creek,3786,Vic,,,Residential,4,0,2,2.0,22.3,4053.0,0.0,2.0,0,0,0,2018-05-16,,145.327181,-37.874045
128384874,QDISPM,1000000,227,Sanctuary Lakes South Boulevard,Point Cook,3030,Vic,,,Residential,4,0,2,0.0,37.13549094,582.0,2.0,0.0,0,0,0,2018-05-17,,144.775909,-37.903797
128384882,XSLDRY,450000,16,Hinterland Drive,Curlewis,3222,Vic,,,Residential,4,0,2,2.0,13.99308354,560.0,2.0,0.0,0,0,0,2018-05-17,,144.548979,-38.176277
128384962,MGZNSH,500000,43,Ashton Crescent ,Hoppers Crossing,3029,Vic,,,Residential,3,0,2,,19.91323427,684.0,2.0,,0,0,0,2018-05-17,,144.66978899999998,-37.85911
128385318,XBPPAS,950000,15,Wiltshire Boulevard,Rockbank,3335,Vic,,,Residential,5,0,3,4.0,42.51744615,608.0,2.0,,0,0,0,2018-05-17,,144.621689,-37.708377
128385590,TOWBOX,765000,48,Jacksons Creek Way ,Gisborne,3437,Vic,macedon,,Residential,5,0,3,3.0,37.56604735,1525.0,2.0,,0,0,0,2018-06-26,,144.60373700000002,-37.48486
128387738,XMIMEL,800000,281/183,City Road,Southbank,3006,Vic,,,Residential,3,0,2,0.0,12.48613608,120.0,2.0,0.0,0,0,0,2018-05-17,,144.962296,-37.824971000000005
128387874,OQLHMN,430000,3,Weavers Street,Wyndham Vale,3024,Vic,,,Residential,3,0,2,,20.45142979,320.0,,1.0,0,0,0,2018-05-17,,144.602225,-37.86797
128388518,MHIQKE,480000,3202/45,Clarke Street,Southbank,3006,Vic,,,Residential,2,0,1,0.0,6.99654177,65.0,0.0,0.0,0,0,0,2018-05-17,,144.95953500000002,-37.826868
128388610,PEUCIK,950000,28,Coastal Promenade,Sanctuary Lakes,3030,Vic,,,Residential,4,0,2,,44.0,504.0,2.0,0.0,0,0,0,2018-05-17,,144.779832,-37.900741
128389562,PEUCIK,580000,39,Pankhurst Promenade,Point Cook,3030,Vic,,,Residential,4,0,2,2.0,20.0,413.0,2.0,0.0,0,0,0,2018-05-17,,144.735362,-37.897517
128390022,OQLHMN,450000,3,Birch Court,Pascoe Vale,3044,Vic,,,Residential,2,0,1,,9.47224117,151.0,,1.0,0,0,0,2018-05-17,,144.94528799999998,-37.716119
128390366,XBRYAT,650000,3415A,Warburton Highway,Warburton,3799,Vic,,,Residential,1,0,1,1.0,1.0,397.0,0.0,0.0,0,0,0,2018-05-17,,145.69005,-37.753201000000004
128390542,XMIMEL,770000,142/22,Kavanagh Street,Southbank,3006,Vic,,,Residential,3,0,2,0.0,10.87154952,106.0,1.0,0.0,0,0,0,2018-05-17,,144.965683,-37.822653
128390546,XEJGLA,600000,34,Firenze Road (Providence),Greenvale,3059,Vic,,,Residential,3,0,2,2.0,21.0,306.0,1.0,0.0,0,0,0,2018-05-17,,144.886797,-37.625578999999995
128390838,XHAIII,1100000,64/380,Toorak Road,South Yarra,3141,Vic,,,Residential,3,0,2,,9.57988027,111.0,2.0,,0,0,0,2018-05-17,,145.002845,-37.840769
128390986,EUKHAX,1200000,5,Samuel Way,Mornington,3931,Vic,,,Residential,5,0,2,2.0,45.53134106,1098.0,2.0,0.0,0,0,0,2018-05-17,,145.066418,-38.242744
128393818,OQLHMN,500000,7,Tenax Walk,Manor Lakes,3024,Vic,,,Residential,4,0,2,,15.06947458,401.0,,2.0,0,0,0,2018-05-17,,144.60919199999998,-37.883246
128394370,AWKXRU,499000,Lot 2087,Steen Ave (Aurora Estate),Epping,3076,Vic,,,Residential,4,0,2,2.0,22.6,391.0,2.0,,0,0,0,2018-05-17,,145.0404214,-37.6459946
128395798,JEQVOA,750000,18,Beaurepaire Drive,Point Cook,3030,Vic,,,Residential,4,0,2,,32.5985027,648.0,,2.0,0,0,0,2018-05-18,,144.722277,-37.893313
128396942,ABWLJH,625000,27,Brooke Street,Woodend,3442,Vic,,,Residential,2,0,2,2.0,7.44,983.0,,2.0,0,0,0,2018-05-18,,144.533414,-37.359543
128398474,LSTQSH,570000,8,Naomi Court,Frankston,3199,Vic,,,Residential,3,0,2,,11.2,587.0,2.0,0.0,0,0,0,2018-05-18,,145.164776,-38.159757
128398538,XPNTAY,420000,24/101-109,Pecks Road,Sydenham,3037,Vic,,,Residential,3,0,2,2.0,16.03822652,306.0,1.0,0.0,0,0,0,2018-05-18,,144.767953,-37.705242
128399050,OQLHMN,420000,3A,Keith Avenue,Sunbury,3429,Vic,,,Residential,3,0,2,,10.76391042,315.0,,1.0,0,0,0,2018-05-18,,144.700824,-37.579057
128400162,GKXJDN,865000,1,Clifton Road,Greenvale,3059,Vic,,,Residential,4,0,2,2.0,30.0,869.0,2.0,1.0,0,0,0,2018-05-18,,144.898341,-37.643946
128401366,XYELEK,2545000,8,Metung Street,Balwyn,3103,Vic,,,Residential,3,0,2,,17.11461756,678.0,2.0,0.0,0,0,0,2018-05-18,,145.07026000000002,-37.80695
128402090,RAGBAC,540000,11B,Dugdale Street,Bacchus Marsh,3340,Vic,,,Residential,3,0,2,0.0,19.05212144,302.0,1.0,0.0,0,0,0,2018-05-18,,144.439808,-37.671114
128405390,DFUXFK,725000,3,Ruby Cove,Mornington,3931,Vic,,,Residential,4,0,2,2.0,18.40628681,452.0,2.0,0.0,0,0,0,2018-05-19,,145.059287,-38.248037
128405950,AACYXH,630000,L1911,Trevor Crescent,Truganina,3029,Vic,,,Residential,4,0,2,,255.0,400.0,2.0,,0,0,0,2018-05-19,,144.714721,-37.832783
128406306,EAGHIS,665000,1,Eleanor Grove,Kallista,3791,Vic,Yarra Ranges,,Residential,4,0,2,2.0,16.14586563,1222.0,1.0,2.0,0,0,0,2018-05-19,,145.412593,-37.909832
128406670,XRWXJD,560000,2,Curtis Court,Cranbourne,3977,Vic,,,Residential,3,0,2,2.0,14.20836175,694.0,0.0,2.0,0,0,0,2018-05-19,,145.276129,-38.092319
128407270,DBHRMN,593000,Lot 5075,Revelation Road,Wollert,3750,Vic,,,Residential,3,0,2,,21.0,294.0,2.0,,0,0,0,2018-05-20,,145.0333493,-37.5867443
128407282,DBHRMN,680000,Lot 9026,Walkhill Drive,Wollert,3750,Vic,,,Residential,4,0,2,,23.0,494.0,2.0,,0,0,0,2018-05-20,,145.012407,-37.615259
128407298,DBHRMN,563000,Lot 3749,Blackmore Road,Mickleham,3064,Vic,,,Residential,4,0,2,,25.0,392.0,2.0,,0,0,0,2018-05-20,,144.8762457,-37.564306099999996
128407306,DBHRMN,645000,Lot 540,Pavonia Avenue,Wallan,3756,Vic,,,Residential,4,0,2,,36.0,700.0,2.0,,0,0,0,2018-05-20,,144.971424,-37.391715999999995
128407382,DBHRMN,520000,Lot 424,Heron Drive,Mickleham,3064,Vic,,,Residential,4,0,2,,20.0,465.0,2.0,,0,0,0,2018-05-20,,144.8762457,-37.564306099999996
128407418,DBHRMN,584000,Lot 550,Brasswood Way,Wollert,3750,Vic,,,Residential,4,0,2,,23.0,400.0,2.0,,0,0,0,2018-05-20,,145.0333493,-37.5867443
128408978,KYNMXR,550000,3,Beauchamp Way,Cranbourne East,3977,Vic,,,Residential,3,0,2,,1.72222567,401.0,2.0,0.0,0,0,0,2018-05-21,,145.306679,-38.109125
128409434,EIHBNG,600000,105/69 ,Dorcas Street,South Melbourne,3205,Vic,,,Residential,2,0,1,,9.68751938,97.0,1.0,,0,0,0,2018-05-21,,144.968073,-37.831284000000004
128409850,MGZNSH,480000,5 ,Bronte Court ,Wyndham Vale,3024,Vic,,,Residential,3,0,2,,13.88544444,480.0,,1.0,0,0,0,2018-05-21,,144.62325900000002,-37.888678999999996
128410058,MGZNSH,505000,11,Rosemary Close ,Hoppers Crossing,3029,Vic,,,Residential,3,0,1,,13.98447241,620.0,3.0,,0,0,0,2018-05-21,,144.66511699999998,-37.873788
128410110,OQLHMN,990000,24,Bond Street,Clayton South,3169,Vic,,,Residential,4,0,2,,24.21879844,615.0,,2.0,0,0,0,2018-05-21,,145.111799,-37.931096999999994
128411390,SASSKY,1000000,2,Kingsford Smith Court,Sandhurst,3977,Vic,,,Residential,4,0,3,3.0,42.0,754.0,2.0,0.0,0,0,0,2018-05-21,,145.207258,-38.078981
128412134,VSSIZX,600000,43,Stonehenge Drive,Melton South,3338,Vic,,,Residential,4,0,2,2.0,27.98616708,448.0,2.0,,0,0,0,2018-05-21,,144.590849,-37.712032
128412306,XHAIII,470000,815/551,Swanston Street,Carlton,3053,Vic,,,Residential,2,0,2,,6.88890267,87.0,,,0,0,0,2018-05-21,,144.962531,-37.805692
128412878,XHAIII,380000,4403/639,Lonsdale Street,Melbourne,3000,Vic,,,Residential,1,0,1,,4.73612058,48.0,,,0,0,0,2018-05-21,,144.953476,-37.814991
128413922,MORPAT,760000,1,Nolan Court,Sandhurst,3977,Vic,,,Residential,4,0,2,3.0,3.22917313,659.0,2.0,0.0,0,0,0,2018-05-21,,145.203465,-38.079204
128416026,KAZBEA,1150000,51,Funnell Road,Beaconsfield Upper,3808,Vic,,,Residential,4,0,3,,37.99660377,22257.7103232,2.0,,0,0,0,2018-05-21,,145.418858,-38.000433
128417610,GMOWDH,460000,10,Archie Street,Tarneit,3029,Vic,wyndham council,,Residential,3,0,2,,113.0,316.0,1.0,,0,0,0,2018-05-21,,144.66019599999998,-37.840765999999995
128417622,EWXAEM,920000,201/80,Bulla Road,Strathmore,3041,Vic,City of Mooney Valley ,,Residential,3,0,2,,10.91460516,131.6,2.0,,0,0,0,2018-05-21,,144.905853,-37.736452
128417702,EWXAEM,830000,203/80,Bulla Road,Strathmore,3041,Vic,City of Mooney Valley ,,Residential,3,0,2,,9.72519306,118.95,2.0,,0,0,0,2018-05-21,,144.905853,-37.736452
128417718,EWXAEM,649000,106/80,Bulla Road,Strathmore,3041,Vic,City of Mooney Valley ,,Residential,2,0,2,,8.64342006,88.3,1.0,,0,0,0,2018-05-21,,144.905853,-37.736452
128418046,UFJXFB,1000000,8,Hardie Street,Mernda,3754,Vic,,,Residential,6,0,3,3.0,45.10078465,726.0,2.0,0.0,0,0,0,2018-05-22,,145.08693,-37.594661
128419158,QOXKMA,550000,15,SCALES LANE,Burnside Heights,3023,Vic,,,Residential,3,0,2,2.0,16.25350473,438.0,2.0,0.0,0,0,0,2018-05-22,,144.757004,-37.734992
128420738,KAZBEA,600000,4,Pendulum Place,Berwick,3806,Vic,,,Residential,3,0,2,,15.93058742,506.0,2.0,,0,0,0,2018-05-22,,145.331633,-38.05762
128422666,KAZBEA,1400000,29,Sugarloaf Road,Beaconsfield Upper,3808,Vic,,,Residential,4,0,2,,24.97227217,19829.59646976,8.0,6.0,0,0,0,2018-05-22,,145.425261,-37.996428
128422734,VFEGCS,470000,19,Ambleside Avenue,Wyndham Vale,3024,Vic,,,Residential,3,0,2,0.0,1.39930835,426.0,2.0,0.0,0,0,0,2018-05-22,,144.609027,-37.888869
128422798,XEJGLA,740000,27,Millport Rise,Greenvale,3059,Vic,,,Residential,4,0,2,3.0,36.0,807.0,2.0,0.0,0,0,0,2018-05-22,,144.905558,-37.650447
128422814,NECLOO,2200000,22,Vermont Street,Glen Waverley,3150,Vic,,,Residential,5,0,5,,60.0,671.0,2.0,0.0,0,0,0,2018-05-22,,145.160103,-37.893869
128423050,XEVTHO,849000,75,Gillwell Road,Lalor,3075,Vic,,,Residential,4,0,2,2.0,30.45110257,528.0,2.0,0.0,0,0,0,2018-05-22,,144.99618,-37.664348
128423754,JHGILY,800000,28,Tooyal st,Frankston,3199,Vic,FRANKSTON,,Residential,0,0,1,,111.0,1220.0,,,0,0,0,2018-05-22,,145.126804,-38.133018
128424186,XFFNWA,490000,21,Pauline Court,Hampton Park,3976,Vic,,,Residential,3,0,1,,12.8090534,782.0,2.0,,0,0,0,2018-05-22,,145.27897,-38.044272
128424270,XRWBUE,700000,73,Spectrum Way,Coburg North,3058,Vic,,,Residential,4,0,2,3.0,26.04866321,206.0,2.0,0.0,0,0,0,2018-05-22,,144.979793,-37.727958
128424490,IPSSCG,1500000,42,Provost Street,North Melbourne,3051,Vic,,,Residential,4,0,2,3.0,27.98616708,93.0,2.0,0.0,0,0,0,2018-05-22,,144.946751,-37.801777
128424526,XNWGOW,336000,1287,Straight Street,Werribee,3030,Vic,,,Residential,5,0,3,,1.50694746,14.0,2.0,,0,0,0,2018-05-22,,144.6584688,-37.9029
128425522,XMIMEL,800000,153/33,La Trobe Street,Melbourne,3000,Vic,,,Residential,3,0,2,0.0,11.40974504,112.0,2.0,0.0,0,0,0,2018-05-22,,144.970421,-37.807968
128425918,PEUCIK,600000,22,Solo Street,Point Cook,3030,Vic,,,Residential,4,0,2,3.0,21.0,247.0,2.0,0.0,0,0,0,2018-05-22,,144.72094199999998,-37.902974
128426362,DKEPGM,499050,Lot 723,Corner Stone,Werribee,3030,Vic,,,Residential,4,0,2,2.0,413.0,20.0,2.0,,0,0,0,2018-05-22,,144.6584688,-37.9029
128426586,XNWGOW,185100,294,Test Drive,Werribee,3030,Vic,,,Residential,4,0,2,,1.29166925,12.0,2.0,,0,0,0,2018-05-22,,144.6584688,-37.9029
128427006,XNWGOW,285650,158,Test112 Drive,Epping,3076,Vic,,,Residential,4,0,3,,1.50694746,14.0,2.0,,0,0,0,2018-05-22,,145.0404214,-37.6459946
128428826,OQLHMN,640000,1/23,Coleman Road,Wantirna South,3152,Vic,,,Residential,3,0,2,,16.14586563,344.0,,1.0,0,0,0,2018-05-23,,145.243536,-37.862105
128431338,MSTOAY,585000,1,Fleur Court,Narre Warren South,3805,Vic,,,Residential,4,0,2,2.0,13.99308354,719.0,0.0,0.0,0,0,0,2018-05-23,,145.29686999999998,-38.051055
128431350,QIBWRF,449000,29,Griffith Street,Maddingley,3340,Vic,,,Residential,2,0,1,1.0,10.97918863,874.0,8.0,,0,0,0,2018-05-23,,144.424237,-37.687185
128431862,ELBMEL,1500000,145,WESTON STREET,Brunswick,3056,Vic,,,Residential,3,0,1,,34.87506975,324.0,0.0,1.0,0,0,0,2018-05-23,,144.970383,-37.775539
128431962,MGZNSH,450000,186,Thames Boulevard,Tarneit,3029,Vic,,,Residential,3,0,2,,21.95837725,449.0,2.0,,0,0,0,2018-05-23,,144.658027,-37.865882
128433574,XPNTAY,900000,42,Tasman Crescent,Taylors Lakes,3038,Vic,,,Residential,4,0,2,3.0,42.08688973,713.0,2.0,0.0,0,0,0,2018-05-23,,144.778357,-37.691994
128438198,BWAATM,580000,301/668,Bourke Street,Melbourne,3000,Vic,,,Residential,2,0,1,,7.10418088,72.0,2.0,,0,0,0,2018-05-23,,144.954003,-37.816264000000004
128442810,QDISPM,580000,83,Broadbeach Circuit,Sanctuary Lakes,3030,Vic,,,Residential,4,0,2,0.0,25.9410241,285.0,2.0,0.0,0,0,0,2018-05-24,,144.759986,-37.895796999999995
128443386,QDISPM,340000,16/1,Clearwater Rise Parade,Truganina,3029,Vic,,,Residential,2,0,1,0.0,11.73266235,118.0,1.0,0.0,0,0,0,2018-05-24,,144.707889,-37.839742
128444202,VMIDMH,800000,21,Barmah Court,Frankston South,3199,Vic,,,Residential,3,0,2,0.0,13.67016623,2662.0,0.0,0.0,0,0,0,2018-05-24,,145.14244399999998,-38.18574
128444510,QOXKMA,580000,26,PILBARA AVENUE,Burnside,3023,Vic,,,Residential,3,0,2,2.0,20.45142979,744.0,2.0,0.0,0,0,0,2018-05-24,,144.752351,-37.747985
128445882,XWPWIM,1700000,34,Tobruk Crescent,Williamstown,3016,Vic,,,Residential,4,0,2,,26.96359559,333.0,1.0,0.0,0,0,0,2018-05-24,,144.883776,-37.863231
128447494,GHBDWE,500000,151,Pakenham Road,Pakenham,3810,Vic,,,Residential,3,0,1,1.0,1.39930835,1435.0,3.0,0.0,0,0,0,2018-05-24,,145.47724,-38.055145
128448046,GDPVFR,1195000,35,Lady Nelson Drive,Sorrento,3943,Vic,,,Residential,4,0,2,,30.0,798.0,2.0,,0,0,0,2018-05-24,,144.748783,-38.351776
128448798,BWAATM,570000,2002/200,Spencer Street,Melbourne,3000,Vic,,,Residential,2,0,1,,7.7500155,77.0,1.0,,0,0,0,2018-05-24,,144.95328899999998,-37.816257
128449326,XRWCAT,1400000,14,Holywood Grove,Carnegie,3163,Vic,,,Residential,3,0,1,0.0,11.00071645,525.0,1.0,0.0,0,0,0,2018-05-24,,145.048765,-37.885727
128450314,JHGILY,650000,3/23,George Street,Frankston,3199,Vic,,,Residential,3,0,2,3.0,16.0,207.0,2.0,0.0,0,0,0,2018-05-24,,145.121237,-38.153804
128451790,LCPSOM,1225000,11,Wellington Road,Tyabb,3913,Vic,TYABB,,Residential,7,0,3,3.0,22.0,8742.0,4.0,2.0,0,0,0,2018-05-29,,145.163744,-38.251425
128452842,MZCFLE,2500000,695,Queensberry Street,North Melbourne,3051,Vic,,,Residential,1,0,1,,45.20842375,320.0,0.0,0.0,0,0,0,2018-05-25,,144.94411399999998,-37.802723
128453590,RIZTKO,700000,15,Maritime Circuit,Point Cook,3030,Vic,,,Residential,4,0,2,1.0,60.49317654,560.0,2.0,0.0,0,0,0,2018-05-25,,144.777045,-37.897455
128454418,MDSMXJ,429900,1126,Macedon Parade,Wollert,3750,Vic,,,Residential,2,0,2,3.0,14.74655727,116.0,1.0,,0,0,0,2018-05-25,,145.00314,-37.608775
128455190,INVPCV,590000,2,TEAL COURT,Dandenong North,3175,Vic,,,Residential,3,0,1,1.0,12.27085788,614.0,2.0,0.0,0,0,0,2018-05-25,,145.223447,-37.962212
128458842,EUKHAX,1000000,95,Woodside Avenue,Frankston South,3199,Vic,,,Residential,4,0,2,3.0,40.04174675,1887.0,2.0,0.0,0,0,0,2018-05-25,,145.144732,-38.182245
128459706,DXGFPB,470000,30,Henderson Drive,Lara,3212,Vic,,,Residential,4,0,2,2.0,16.68406115,605.0,2.0,2.0,0,0,0,2018-05-25,,144.389983,-38.017427000000005
128461170,OQLHMN,550000,71,Vincent Avenue,St Albans,3021,Vic,,,Residential,3,0,1,,12.9166925,700.0,,2.0,0,0,0,2018-05-26,,144.809461,-37.738984
128462542,XRWXJD,590000,35,Rangeview Drive,Skye,3977,Vic,,,Residential,3,0,2,2.0,12.59377519,680.0,1.0,0.0,0,0,0,2018-05-26,,145.199409,-38.099413
128464002,GNSTWK,385000,1/23,Melissa Way,Pakenham,3810,Vic,,,Residential,3,0,1,0.0,11.62502325,313.0,1.0,0.0,0,0,0,2018-05-28,,145.471521,-38.052607
128464466,NEIIJH,650000,31,Prospect Hill Road,Narre Warren,3805,Vic,,,Residential,3,0,2,2.0,22.0,652.0,,2.0,0,0,0,2018-05-28,,145.29727,-38.009575
128466590,OWRIZO,600000,2,Flinders Street,Bittern,3918,Vic,,,Residential,3,0,1,0.0,9.47224117,1012.0,4.0,0.0,0,0,0,2018-05-28,,145.176925,-38.346540000000005
128467270,XSLPAK,560000,28,Railway Avenue,Tynong,3813,Vic,,,Residential,4,0,2,2.0,19.37503875,810.0,2.0,2.0,0,0,0,2018-05-28,,145.627026,-38.084309999999995
128467546,XFNWER,600000,17,Kayden Court,Werribee,3030,Vic,,,Residential,4,0,2,2.0,20.666708,325.0,2.0,,0,0,0,2018-05-28,,144.6563,-37.914064
128469446,GKZMJV,690000,73,Terrene Terrace,Point Cook,3030,Vic,,,Residential,4,0,3,3.0,24.11115933,416.0,2.0,,0,0,0,2018-05-28,,144.735268,-37.905302
128470046,QDISPM,735000,22,Lincoln Park Close,Sanctuary Lakes,3030,Vic,,,Residential,4,0,2,3.0,26.15630231,594.0,2.0,0.0,0,0,0,2018-05-28,,144.769879,-37.888515999999996
128470354,XMRELT,840000,70,Aberdeen Road,Macleod,3085,Vic,,,Residential,3,0,2,,8.61112833,209.0,0.0,1.0,0,0,0,2018-05-28,,145.070873,-37.726382
128471322,EIHBNG,620000,613/28,Bank Street,South Melbourne,3205,Vic,,,Residential,2,0,2,,8.39585013,82.0,1.0,,0,0,0,2018-05-28,,144.969048,-37.831278999999995
128473558,LCKCTN,580000,30,Harrap Road,Mount Martha,3934,Vic,,,Residential,3,0,1,0.0,1.61458656,502.0,1.0,0.0,0,0,0,2018-05-29,,145.047434,-38.251327
128474686,BWAATM,680000,1909/83,Queensbridge Street,Southbank,3006,Vic,,,Residential,2,0,2,,9.57988027,102.0,1.0,,0,0,0,2018-05-29,,144.961834,-37.824083
128475278,XRWBUE,910000,3/16,Byron Street,Canterbury,3126,Vic,,,Residential,3,0,2,2.0,1.50694746,225.0,1.0,0.0,0,0,0,2018-05-29,,145.074408,-37.831744
128475534,SSZJFC,595000,9,Melaleuca Boulevard,Romsey,3434,Vic,,,Residential,4,0,2,,22.5,923.0,2.0,,0,0,0,2018-05-29,,144.743102,-37.363514
128475590,KNZSBG,700000,48,Alysha Avenue,Lyndhurst,3975,Vic,,,Residential,4,0,2,2.0,28.03029912,691.0,2.0,0.0,0,0,0,2018-05-29,,145.25064799999998,-38.076018
128475754,MWXJCK,880000,13,Cobblestone Green,Caroline Springs,3023,Vic,,,Residential,4,0,2,,4.09028596,690.0,2.0,2.0,0,0,0,2018-05-29,,144.742533,-37.742311
128476474,MWXJCK,549000,49,Fairfield Cres,Diggers Rest,3427,Vic,,,Residential,4,0,2,,22.28129456,420.0,2.0,0.0,0,0,0,2018-05-29,,144.713987,-37.627146
128476958,FURFES,520000,77,Elation Blvd,Doreen,3754,Vic,,,Residential,4,0,2,,15.28475279,400.0,2.0,0.0,0,0,0,2018-05-29,,145.12299199999998,-37.612829
128478434,GUYLEO,435000,48,Darrambal Crescent,Leopold,3224,Vic,,,Residential,4,0,1,,19.26739965,604.0,2.0,,0,0,0,2018-05-29,,144.470371,-38.182272
128478666,NEIIJH,565000,44,Justin Circuit,Hampton Park,3976,Vic,,,Residential,3,0,2,2.0,14.0,565.0,2.0,,0,0,0,2018-05-29,,145.271144,-38.025711
128480554,XBSELS,2310000,495,Kooyong Road,Elsternwick,3185,Vic,,,Residential,5,0,3,,24.67088268,836.0,0.0,2.0,0,0,0,2018-05-29,,145.012381,-37.897658
128480790,XMIMEL,550000,2609/50,Albert Road,South Melbourne,3205,Vic,,,Residential,2,0,2,0.0,7.31945908,74.0,1.0,0.0,0,0,0,2018-05-29,,144.97081699999998,-37.833954999999996
128481150,XHSMTE,995000,14,Escarpment Drive,Frankston South,3199,Vic,,,Residential,5,0,3,4.0,37.0,660.0,2.0,0.0,0,0,0,2018-05-29,,145.14655,-38.185844
128482354,ZHFJXV,800000,34,Tallis Drive,Mornington,3931,Vic,,,Residential,3,0,2,0.0,21.95837725,881.0,2.0,0.0,0,0,0,2018-05-29,,145.056402,-38.216553000000005
128483342,RXOPNA,655000,1454,"Cuttlefish Circuit, The Grove--Tarneit",Tarneit,3029,Vic,,,Residential,4,0,2,2.0,3.01389492,491.0,2.0,,0,0,0,2018-05-29,,144.654857,-37.857502000000004
128483402,XEJGLA,560000,12,Steinbeck Street (Heritage Views),Greenvale,3059,Vic,,,Residential,4,0,2,2.0,24.0,372.0,2.0,0.0,0,0,0,2018-05-30,,144.879233,-37.629312
128484766,NMUQRM,7400000,93,Livingstone Boulevard,Pakenham,3810,Vic,,,Residential,4,0,2,3.0,4.84375969,898.0,2.0,,0,0,0,2018-05-30,,145.461948,-38.078722
128485230,PRXIQG,900000,30,Parklands Avenue,Somers,3927,Vic,Mornington Peninsula ,,Residential,3,0,2,2.0,12.0,942.0,,1.0,0,0,0,2018-05-30,,145.153528,-38.391673
128487506,XMIMEL,400000,1407/241,City Road,Southbank,3006,Vic,,,Residential,2,0,1,0.0,7.26563953,72.5,0.0,0.0,0,0,0,2018-05-30,,144.9602,-37.826631
128487978,MGZNSH,1300000,70,Bindowan Drive,Hoppers Crossing,3029,Vic,,,Residential,5,0,2,,24.97227217,4047.0,3.0,2.0,0,0,0,2018-05-30,,144.68258899999998,-37.851031
128488230,XEJGLA,540000,5,Colden Court,Gladstone Park,3043,Vic,,,Residential,3,0,1,1.0,15.0,652.0,0.0,2.0,0,0,0,2018-05-30,,144.90063500000002,-37.682888
128489630,ZPCAOR,600000,2A,Worcester Road,Gisborne,3437,Vic,,,Residential,2,0,2,,13.99954189,662.0,2.0,0.0,0,0,0,2018-05-30,,144.593741,-37.493012
128491386,QFFSKT,535000,26,Toscana Way,Hidden Valley,3756,Vic,,,Residential,4,0,2,0.0,27.01741515,463.0,2.0,0.0,0,0,0,2018-05-30,,145.009846,-37.394203000000005
128491622,XMIMEL,680000,258/22,Kavanagh Street,Southbank,3006,Vic,,,Residential,3,0,2,0.0,10.65627131,104.0,1.0,0.0,0,0,0,2018-05-30,,144.965683,-37.822653
128494102,XMIMEL,300000,513/65,Coventry Street,Southbank,3006,Vic,,,Residential,1,0,1,0.0,5.0590379,51.0,0.0,0.0,0,0,0,2018-05-30,,144.967958,-37.829985
128494154,OQLHMN,730000,6/19,Grandview Terrace,Kew,3101,Vic,,,Residential,2,0,1,,11.08682773,224.0,,1.0,0,0,0,2018-05-30,,145.034432,-37.793458
128494306,TDENLV,599000,8,Caroline Court,Rosebud,3939,Vic,,,Residential,3,0,1,0.0,12.0,778.0,2.0,0.0,0,0,0,2018-05-30,,144.914073,-38.376371
128495650,NZXCQS,630000,105/116,Martin Street,Brighton,3186,Vic,Bayside Council,,Residential,2,0,2,2.0,8.07293281,85.0,1.0,,0,0,0,2018-05-31,,145.002229,-37.897558000000004
128496418,EJITOJ,700000,5 ,Nesci St,Doreen,3754,Vic,,,Residential,4,0,2,2.0,26.0,420.0,2.0,,0,0,0,2018-05-31,,145.124794,-37.608557
128496538,XSLCRA,640000,9,Cardiff Grove,Cranbourne East,3977,Vic,,,Residential,3,0,2,0.0,2.90625581,576.0,4.0,0.0,0,0,0,2018-05-31,,145.29663200000002,-38.106283000000005
